Timestamp,Voltage (V),Current (A),Power (W),Delta Time (s),Cumulative Energy (Wh)
2025-11-30 17:05:11,24.0,1.65,39.6,0.094,0.001035970687866211
2025-11-30 17:05:13,23.85,1.65,39.3,2.125,0.024234397490819296
2025-11-30 17:05:15,23.69,10.47,248.0,2.118,0.17014474532339308
2025-11-30 17:05:17,23.68,10.47,247.9,2.129,0.3167525756690237
2025-11-30 17:05:20,23.67,10.41,246.4,2.121,0.4619304586052895
2025-11-30 17:05:22,23.68,10.41,246.5,2.121,0.6071629186736213
2025-11-30 17:05:24,23.66,10.38,245.5,2.128,0.7522932334343593
2025-11-30 17:05:26,23.69,10.35,245.1,2.118,0.8964910571773848
2025-11-30 17:05:28,23.67,10.32,244.2,2.122,1.040434035996596
2025-11-30 17:05:30,23.67,10.32,244.2,2.127,1.1847243888179462
2025-11-30 17:05:32,23.67,10.29,243.5,2.119,1.3280490306019783
2025-11-30 17:05:34,23.67,10.26,242.8,2.12,1.47103375358714
2025-11-30 17:05:37,23.65,10.23,241.9,2.132,1.6142980904579163
2025-11-30 17:05:39,23.77,10.23,243.1,2.117,1.757265769481659
2025-11-30 17:05:41,23.99,1.65,39.5,2.117,1.7804943051338196
2025-11-30 17:05:43,23.99,1.65,39.5,2.122,1.803777216580179
2025-11-30 17:05:45,24.0,1.65,39.6,2.127,1.8271771627929476
2025-11-30 17:05:47,24.0,1.68,40.3,2.119,1.8508972719775307
2025-11-30 17:05:49,24.0,1.68,40.3,2.119,1.8746195563673975
2025-11-30 17:05:51,24.0,1.65,39.6,2.132,1.898071236073971
2025-11-30 17:05:54,24.0,1.68,40.3,2.122,1.9218261432051662
2025-11-30 17:05:56,24.0,1.65,39.6,2.133,1.9452846128344539
2025-11-30 17:05:58,24.0,1.68,40.3,2.119,1.9690008626977606
2025-11-30 17:06:00,24.0,1.65,39.6,2.122,1.9923434892694158
2025-11-30 17:06:02,24.0,1.68,40.3,2.132,2.016210564931234
2025-11-30 17:06:04,23.94,1.68,40.2,2.12,2.0398791606823603
2025-11-30 17:06:06,23.75,10.29,244.3,2.12,2.183720504164696
2025-11-30 17:06:08,23.76,10.26,243.7,2.128,2.3277702000406055
2025-11-30 17:06:11,24.0,1.65,39.6,2.119,2.351079986360338
2025-11-30 17:06:13,24.0,1.68,40.3,2.118,2.374790940999985
2025-11-30 17:06:15,24.0,1.68,40.3,2.119,2.3985130118727684
2025-11-30 17:06:17,24.0,1.65,39.6,2.125,2.4218892602324487
2025-11-30 17:06:19,24.0,1.65,39.6,2.118,2.445186232507229
2025-11-30 17:06:21,24.0,1.65,39.6,2.118,2.468485129773617
2025-11-30 17:06:23,24.0,1.65,39.6,2.118,2.4917839798331265
2025-11-30 17:06:25,24.0,1.65,39.6,2.126,2.515170322597027
2025-11-30 17:06:27,24.0,1.68,40.3,2.122,2.5389258275760547
2025-11-30 17:06:30,24.0,1.65,39.6,2.118,2.5622247038616077
2025-11-30 17:06:32,24.0,1.68,40.3,2.131,2.5860811677243976
2025-11-30 17:06:34,24.0,1.65,39.6,2.118,2.6093800990846425
2025-11-30 17:06:36,23.75,10.29,244.3,2.122,2.7533802752428587
2025-11-30 17:06:38,23.75,10.26,243.6,2.128,2.897378653917048
2025-11-30 17:06:40,24.0,1.68,40.3,2.118,2.92108959788084
2025-11-30 17:06:42,24.0,1.68,40.3,2.119,2.9448103983269798
2025-11-30 17:06:44,24.0,1.65,39.6,2.132,2.9682642679082023
2025-11-30 17:06:47,24.01,1.65,39.6,2.12,2.9915851189957725
2025-11-30 17:06:49,24.03,0.99,23.7,2.121,3.005548433687952
2025-11-30 17:06:51,24.03,0.96,23.0,2.129,3.019150213294559
2025-11-30 17:06:53,24.01,1.32,31.6,2.121,3.0377687719398074
2025-11-30 17:06:55,24.0,1.47,35.2,2.118,3.0584788352383505
2025-11-30 17:06:57,24.0,1.65,39.6,2.128,3.0818876038922203
2025-11-30 17:06:59,24.0,1.65,39.6,2.119,3.105196844710244
2025-11-30 17:07:01,23.74,10.11,240.0,2.119,3.246477591170205
2025-11-30 17:07:04,23.75,10.23,242.9,2.116,3.389243886636363
2025-11-30 17:07:06,24.01,1.59,38.1,2.13,3.41178721547789
2025-11-30 17:07:08,24.0,1.59,38.1,2.116,3.4341816667384566
2025-11-30 17:07:10,23.99,1.65,39.5,2.115,3.457388861212465
2025-11-30 17:07:12,24.03,1.44,34.6,2.117,3.4777364780969084
2025-11-30 17:07:14,24.04,0.84,20.1,2.132,3.489640663749641
2025-11-30 17:07:16,24.0,1.11,26.6,2.121,3.5053128726945975
2025-11-30 17:07:18,24.0,1.05,25.2,2.118,3.520139877604113
2025-11-30 17:07:21,24.02,1.05,25.2,2.132,3.5350611069666007
2025-11-30 17:07:23,24.0,1.23,29.5,2.12,3.5524369973142935
2025-11-30 17:07:25,23.99,2.04,48.9,2.12,3.581234633982181
2025-11-30 17:07:27,24.02,2.1,50.4,2.127,3.6110124717354766
2025-11-30 17:07:29,24.0,2.22,53.2,2.12,3.642342447631888
2025-11-30 17:07:31,23.73,10.8,256.2,2.119,3.7931497863862242
2025-11-30 17:07:33,23.73,10.38,246.3,2.13,3.938885547988944
2025-11-30 17:07:35,23.63,10.8,255.2,2.121,4.089244890564017
2025-11-30 17:07:38,23.99,2.22,53.2,2.116,4.120514290418889
2025-11-30 17:07:40,24.0,2.22,53.2,2.114,4.151756483376025
2025-11-30 17:07:42,24.02,1.83,43.9,2.129,4.177717821160951
2025-11-30 17:07:44,24.02,1.38,33.1,2.121,4.197220433009994
2025-11-30 17:07:46,24.0,2.25,54.0,2.116,4.228961612237823
2025-11-30 17:07:48,24.02,2.13,51.1,2.131,4.259211019668313
2025-11-30 17:07:50,23.99,1.89,45.3,2.119,4.285877817564539
2025-11-30 17:07:52,23.99,2.16,51.8,2.123,4.316424645158978
2025-11-30 17:07:54,24.0,2.19,52.5,2.13,4.347486114177437
2025-11-30 17:07:57,23.99,2.28,54.6,2.116,4.379580262455674
2025-11-30 17:07:59,24.01,2.16,51.8,2.121,4.41009272937642
2025-11-30 17:08:01,23.8,1.56,37.1,2.131,4.432049989038042
2025-11-30 17:08:03,23.73,10.44,247.7,2.119,4.577853830516337
2025-11-30 17:08:05,23.67,10.71,253.5,2.119,4.72708338177204
2025-11-30 17:08:07,23.99,2.22,53.2,2.131,4.758571951826412
2025-11-30 17:08:09,23.98,2.16,51.7,2.123,4.789062010314728
2025-11-30 17:08:11,23.98,2.16,51.7,2.119,4.819488876276544
2025-11-30 17:08:14,23.99,1.53,36.7,2.126,4.841166948086684
2025-11-30 17:08:16,23.99,1.35,32.3,2.123,4.8602162456777345
2025-11-30 17:08:18,23.99,2.22,53.2,2.116,4.891484384192359
2025-11-30 17:08:20,24.01,1.38,33.1,2.133,4.911098011897668
2025-11-30 17:08:22,23.99,1.8,43.1,2.119,4.936467150284182
2025-11-30 17:08:24,24.01,1.86,44.6,2.118,4.962706855727564
2025-11-30 17:08:26,24.0,2.1,50.4,2.132,4.992559401465784
2025-11-30 17:08:28,24.0,1.8,43.2,2.117,5.017961646033656
2025-11-30 17:08:31,24.01,2.13,51.1,2.121,5.048068608290617
2025-11-30 17:08:33,23.76,10.23,243.0,2.133,5.192051025874083
2025-11-30 17:08:35,23.72,10.17,241.2,2.12,5.334095091587965
2025-11-30 17:08:37,24.0,1.8,43.2,2.119,5.359523428685133
2025-11-30 17:08:39,24.0,1.89,45.3,2.131,5.386338746554319
2025-11-30 17:08:41,24.0,2.16,51.8,2.118,5.416816417117911
2025-11-30 17:08:43,24.0,1.44,34.5,2.118,5.437113860289253
2025-11-30 17:08:45,23.99,1.92,46.0,2.131,5.46434422834714
2025-11-30 17:08:48,23.98,1.98,47.4,2.116,5.492205908139544
2025-11-30 17:08:50,24.0,1.77,42.4,2.115,5.517115857707127
2025-11-30 17:08:52,23.98,2.01,48.1,2.118,5.545415847798186
2025-11-30 17:08:54,23.98,2.22,53.2,2.132,5.576923743135397
2025-11-30 17:08:56,23.99,1.38,33.1,2.116,5.596379480746054
2025-11-30 17:08:58,23.97,1.41,33.7,2.119,5.616216308646729
2025-11-30 17:09:00,23.98,2.22,53.2,2.133,5.647738448672822
2025-11-30 17:09:02,23.99,1.59,38.1,2.117,5.670143479976387
2025-11-30 17:09:05,23.99,1.86,44.6,2.123,5.696446138507788
2025-11-30 17:09:07,23.98,1.29,30.9,2.127,5.714703302688067
2025-11-30 17:09:09,23.65,10.77,254.7,2.117,5.864484028763239
2025-11-30 17:09:11,23.64,10.56,249.6,2.128,6.012035116460586
2025-11-30 17:09:13,23.98,1.56,37.4,2.125,6.034111926423177
2025-11-30 17:09:15,23.94,2.22,53.1,2.122,6.065411218629941
2025-11-30 17:09:17,23.95,1.77,42.3,2.119,6.0903100816475
2025-11-30 17:09:19,23.95,2.01,48.1,2.129,6.118758215142619
2025-11-30 17:09:22,23.98,1.8,43.1,2.12,6.144139236397211
2025-11-30 17:09:24,23.96,1.59,38.0,2.12,6.16651745841238
2025-11-30 17:09:26,23.98,2.16,51.7,2.129,6.197094430592323
2025-11-30 17:09:28,23.99,1.95,46.7,2.12,6.224595230937002
2025-11-30 17:09:30,23.99,2.1,50.3,2.121,6.254232123851774
2025-11-30 17:09:32,23.95,1.68,40.2,2.128,6.277995080947874
2025-11-30 17:09:34,23.95,2.1,50.2,2.122,6.307586913916798
2025-11-30 17:09:36,23.98,1.77,42.4,2.119,6.3325435247023885
2025-11-30 17:09:39,23.55,10.44,245.8,2.129,6.477907691452237
2025-11-30 17:09:41,23.51,10.77,253.2,2.123,6.6272321764363165
2025-11-30 17:09:43,23.95,2.19,52.4,2.119,6.658077154027089
2025-11-30 17:09:45,23.95,1.53,36.6,2.13,6.679733139302994
2025-11-30 17:09:47,23.94,2.22,53.1,2.117,6.710960075941349
2025-11-30 17:09:49,23.94,2.22,53.1,2.119,6.7422144602206
2025-11-30 17:09:51,23.94,2.16,51.7,2.13,6.772805730839568
2025-11-30 17:09:53,23.95,1.47,35.2,2.116,6.793494659443694
2025-11-30 17:09:55,23.96,1.59,38.0,2.122,6.815896042101911
2025-11-30 17:09:58,23.98,2.16,51.7,2.118,6.8463122355937935
2025-11-30 17:10:00,23.95,1.26,30.1,2.126,6.864089083505999
2025-11-30 17:10:02,23.98,2.19,52.5,2.119,6.894990839395256
2025-11-30 17:10:04,23.95,1.29,30.8,2.121,6.913137874861556
2025-11-30 17:10:06,23.94,2.22,53.1,2.133,6.944601226945716
2025-11-30 17:10:08,23.98,1.38,33.0,2.117,6.96400729725758
2025-11-30 17:10:10,23.94,1.47,35.1,2.121,6.9846824846069
2025-11-30 17:10:12,23.95,1.41,33.7,2.129,7.004609448519016
2025-11-30 17:10:15,23.56,10.05,236.7,2.121,7.144065640833641
2025-11-30 17:10:17,23.55,10.14,238.7,2.119,7.284570414245127
2025-11-30 17:10:19,23.95,2.19,52.4,2.131,7.315588123288418
2025-11-30 17:10:21,23.95,1.89,45.2,2.12,7.342207716670299
2025-11-30 17:10:23,24.0,2.22,53.2,2.122,7.373565822568203
2025-11-30 17:10:25,24.0,2.22,53.2,2.124,7.404955729742843
2025-11-30 17:10:27,23.99,2.13,51.0,2.12,7.434990257124104
2025-11-30 17:10:29,24.0,2.19,52.5,2.12,7.465906567474204
2025-11-30 17:10:32,24.02,1.83,43.9,2.142,7.49202736353874
2025-11-30 17:10:34,24.0,1.44,34.5,2.118,7.512326904197532
2025-11-30 17:10:36,24.01,2.19,52.5,2.132,7.543418747742969
2025-11-30 17:10:38,24.01,1.68,40.3,2.119,7.567140474319456
2025-11-30 17:10:40,24.01,1.68,40.3,2.119,7.590861282772486
2025-11-30 17:10:42,24.0,2.16,51.8,2.129,7.621496965779196
2025-11-30 17:10:44,24.0,2.25,54.0,2.12,7.653296756638418
2025-11-30 17:10:46,24.0,2.13,51.1,2.119,7.683377051247487
2025-11-30 17:10:49,24.02,6.99,167.8,2.13,7.78266079025798
2025-11-30 17:10:51,23.56,10.32,243.1,2.123,7.926024091555009
2025-11-30 17:10:53,23.54,10.02,235.8,2.117,8.064695609523186
2025-11-30 17:10:55,23.94,2.13,50.9,2.13,8.094811859104365
2025-11-30 17:10:57,23.95,1.47,35.2,2.118,8.115522838566035
2025-11-30 17:10:59,23.94,1.56,37.3,2.117,8.137456528776218
2025-11-30 17:11:01,23.94,2.22,53.1,2.135,8.168948598020602
2025-11-30 17:11:03,23.98,1.95,46.7,2.116,8.196398063759005
2025-11-30 17:11:06,23.94,2.25,53.8,2.12,8.228082304510801
2025-11-30 17:11:08,23.96,2.19,52.4,2.133,8.259130219174752
2025-11-30 17:11:10,23.96,1.47,35.2,2.119,8.279850183096192
2025-11-30 17:11:12,23.94,2.19,52.4,2.123,8.310750907825094
2025-11-30 17:11:14,23.95,1.41,33.7,2.127,8.330663322223552
2025-11-30 17:11:16,23.95,2.16,51.7,2.115,8.361036781324275
2025-11-30 17:11:18,23.99,1.98,47.5,2.119,8.388997545030376
2025-11-30 17:11:20,23.52,10.86,255.4,2.116,8.539132053759356
2025-11-30 17:11:23,23.56,10.23,241.0,2.13,8.681713704705231
2025-11-30 17:11:25,23.98,1.47,35.2,2.118,8.702423828615075
2025-11-30 17:11:27,23.95,2.25,53.8,2.123,8.734151449296201
2025-11-30 17:11:29,23.97,1.59,38.1,2.126,8.75665197097592
2025-11-30 17:11:31,23.95,2.04,48.8,2.12,8.785390955931602
2025-11-30 17:11:33,23.99,1.62,38.8,2.12,8.808240334384962
2025-11-30 17:11:35,23.99,2.25,53.9,2.13,8.840134203639286
2025-11-30 17:11:37,23.99,1.65,39.5,2.118,8.863373218913864
2025-11-30 17:11:40,23.98,1.44,34.5,2.119,8.883679981966804
2025-11-30 17:11:42,24.0,2.1,50.4,2.131,8.91351499726374
2025-11-30 17:11:44,24.0,1.71,41.0,2.119,8.937649773855995
2025-11-30 17:11:46,24.0,2.22,53.2,2.119,8.968963042279075
2025-11-30 17:11:48,24.01,2.01,48.2,2.133,8.997523864792443
2025-11-30 17:11:50,23.98,2.28,54.6,2.119,9.029664460784849
2025-11-30 17:11:52,24.01,1.38,33.1,2.117,9.049128094434728
2025-11-30 17:11:54,24.0,2.16,51.8,2.132,9.079805623637295
2025-11-30 17:11:57,23.65,10.8,255.4,2.122,9.230380043996695
2025-11-30 17:11:59,23.67,10.11,239.3,2.118,9.371148513363456
2025-11-30 17:12:01,23.99,1.44,34.5,2.129,9.391552121844546
2025-11-30 17:12:03,23.96,1.71,40.9,2.121,9.41565086205137
2025-11-30 17:12:05,23.99,1.95,46.7,2.117,9.443112198028288
2025-11-30 17:12:07,23.98,2.07,49.6,2.133,9.472501412014156
2025-11-30 17:12:09,23.96,2.25,53.9,2.119,9.50422841770118
2025-11-30 17:12:11,23.97,2.25,53.9,2.118,9.53594076638088
2025-11-30 17:12:13,23.97,1.53,36.6,2.132,9.557616438753064
2025-11-30 17:12:16,23.96,2.28,54.6,2.12,9.589772012280081
2025-11-30 17:12:18,23.97,2.07,49.6,2.115,9.618911894155861
2025-11-30 17:12:20,23.97,2.25,53.9,2.116,9.65059343670473
2025-11-30 17:12:22,23.98,1.41,33.8,2.129,9.670583430515384
2025-11-30 17:12:24,23.97,1.35,32.3,2.123,9.689632221129195
2025-11-30 17:12:26,23.62,10.74,253.6,2.12,9.838981019033316
2025-11-30 17:12:28,23.64,10.83,256.0,2.127,9.990231035987525
2025-11-30 17:12:30,23.97,2.1,50.3,2.12,10.019853168189515
2025-11-30 17:12:33,23.96,2.16,51.7,2.115,10.050227681868595
2025-11-30 17:12:35,23.97,1.44,34.5,2.132,10.070660753422302
2025-11-30 17:12:37,23.98,2.22,53.2,2.117,10.1019455536074
2025-11-30 17:12:39,23.98,2.22,53.2,2.119,10.13326148211955
2025-11-30 17:12:41,23.99,1.5,35.9,2.118,10.154382292456088
2025-11-30 17:12:43,23.96,1.98,47.4,2.128,10.182402896271803
2025-11-30 17:12:45,23.99,1.35,32.3,2.121,10.201433142642172
2025-11-30 17:12:47,23.98,1.5,35.9,2.117,10.222544176439436
2025-11-30 17:12:50,23.96,2.07,49.5,2.129,10.251824770728739
2025-11-30 17:12:52,23.98,2.25,53.9,2.12,10.283560332881072
2025-11-30 17:12:54,23.98,1.83,43.8,2.12,10.309356031841693
2025-11-30 17:12:56,23.98,1.53,36.6,2.131,10.331025755908746
2025-11-30 17:12:58,23.97,1.77,42.4,2.123,10.356026214255218
2025-11-30 17:13:00,23.98,1.56,37.4,2.118,10.378029266966704
2025-11-30 17:13:02,23.65,10.38,245.4,2.126,10.522955365869725
2025-11-30 17:13:04,23.62,10.77,254.3,2.12,10.672726104921756
2025-11-30 17:13:07,23.96,2.28,54.6,2.12,10.704877888864932
2025-11-30 17:13:09,23.96,2.25,53.9,2.132,10.736799804906042
2025-11-30 17:13:11,23.99,1.68,40.3,2.116,10.760488196127936
2025-11-30 17:13:13,23.96,2.28,54.6,2.122,10.792673728340192
2025-11-30 17:13:15,23.96,1.65,39.5,2.131,10.816056180503624
2025-11-30 17:13:17,23.99,1.41,33.8,2.119,10.835955235838881
2025-11-30 17:13:19,23.97,2.25,53.9,2.118,10.867661444710352
2025-11-30 17:13:21,23.99,1.89,45.3,2.132,10.894489011989691
2025-11-30 17:13:24,23.98,2.25,53.9,2.117,10.926185415016272
2025-11-30 17:13:26,24.0,1.47,35.2,2.121,10.946925884207081
2025-11-30 17:13:28,23.97,2.13,51.0,2.129,10.977085889299701
2025-11-30 17:13:30,23.97,2.13,51.0,2.115,11.007049210190763
2025-11-30 17:13:32,23.62,10.8,255.0,2.12,11.157218469500531
2025-11-30 17:13:34,23.58,10.38,244.7,2.12,11.301322716765924
2025-11-30 17:13:36,23.53,1.74,40.9,2.124,11.325455028600153
2025-11-30 17:13:38,23.93,2.25,53.8,2.127,11.357242632945368
2025-11-30 17:13:41,23.94,2.1,50.2,2.116,11.386751669711527
2025-11-30 17:13:43,23.96,1.8,43.1,2.131,11.412264213164638
2025-11-30 17:13:45,23.94,2.28,54.5,2.12,11.444360890090456
2025-11-30 17:13:47,23.98,2.13,51.0,2.134,11.474596009552469
2025-11-30 17:13:49,23.98,1.89,45.3,2.116,11.501219648003568
2025-11-30 17:13:51,23.96,1.41,33.7,2.121,11.52107119280761
2025-11-30 17:13:53,23.99,1.95,46.7,2.118,11.548545793884319
2025-11-30 17:13:55,23.94,2.28,54.5,2.13,11.580798234138213
2025-11-30 17:13:57,23.96,2.25,53.9,2.121,11.612557734403333
2025-11-30 17:14:00,23.94,1.8,43.0,2.133,11.638035623318608
2025-11-30 17:14:02,23.94,2.28,54.5,2.124,11.670184531761528
2025-11-30 17:14:04,23.94,2.25,53.8,2.119,11.701851865920743
2025-11-30 17:14:06,23.94,2.25,53.8,2.13,11.733687485701495
2025-11-30 17:14:08,23.55,10.89,256.4,2.121,11.884741943657385
2025-11-30 17:14:10,23.54,10.86,255.6,2.121,12.035309603989111
2025-11-30 17:14:12,23.97,1.86,44.5,2.125,12.061577525052746
2025-11-30 17:14:14,23.94,2.28,54.5,2.119,12.09365982215933
2025-11-30 17:14:17,23.97,2.25,53.9,2.121,12.125421553459418
2025-11-30 17:14:19,23.98,1.59,38.1,2.132,12.14798053662643
2025-11-30 17:14:21,23.96,1.56,37.3,2.125,12.16999848072395
2025-11-30 17:14:23,23.94,2.28,54.5,2.133,12.2022968757616
2025-11-30 17:14:25,23.98,2.22,53.2,2.121,12.233640169719841
2025-11-30 17:14:27,23.95,1.95,46.7,2.118,12.26112111107507
2025-11-30 17:14:29,23.96,1.53,36.6,2.128,12.282753448565789
2025-11-30 17:14:31,23.96,2.04,48.8,2.121,12.311505626122145
2025-11-30 17:14:34,23.95,1.77,42.3,2.12,12.336416327933458
2025-11-30 17:14:36,23.99,2.13,51.0,2.129,12.366571590880541
2025-11-30 17:14:38,23.57,10.38,244.6,2.123,12.510806171039729
2025-11-30 17:14:40,23.53,10.86,255.5,2.136,12.662368803560723
2025-11-30 17:14:42,23.51,10.83,254.6,2.119,12.812219342370817
2025-11-30 17:14:44,23.97,1.77,42.4,2.119,12.837182063453715
2025-11-30 17:14:46,23.94,1.95,46.6,2.142,12.864911417702823
2025-11-30 17:14:48,23.94,2.25,53.8,2.115,12.896511503173235
2025-11-30 17:14:51,23.94,2.13,50.9,2.118,12.926464678525914
2025-11-30 17:14:53,23.94,2.28,54.5,2.125,12.958628399915154
2025-11-30 17:14:55,23.97,2.1,50.3,2.123,12.98828835831747
2025-11-30 17:14:57,23.95,2.25,53.8,2.121,13.01998297105894
2025-11-30 17:14:59,23.95,2.28,54.6,2.131,13.052305101858234
2025-11-30 17:15:01,23.98,2.19,52.5,2.12,13.08322246572043
2025-11-30 17:15:03,23.98,1.26,30.2,2.121,13.101016213516383
2025-11-30 17:15:05,23.95,2.16,51.7,2.124,13.13151685202783
2025-11-30 17:15:08,23.75,2.25,53.4,2.122,13.162996940857823
2025-11-30 17:15:10,23.54,10.86,255.6,2.119,13.313480030304845
2025-11-30 17:15:12,23.55,10.71,252.2,2.13,13.462674286584049
2025-11-30 17:15:14,23.98,1.53,36.6,2.117,13.484201842765003
2025-11-30 17:15:16,23.95,2.1,50.2,2.124,13.513813902689341
2025-11-30 17:15:18,23.97,1.86,44.5,2.13,13.54013853515518
2025-11-30 17:15:20,23.96,1.53,36.6,2.117,13.561661243491692
2025-11-30 17:15:22,23.94,1.98,47.4,2.122,13.589602915816826
2025-11-30 17:15:25,23.94,1.74,41.6,2.132,13.614238541656059
2025-11-30 17:15:27,23.97,2.28,54.6,2.12,13.646385512683116
2025-11-30 17:15:29,24.0,1.59,38.1,2.119,13.668807507885816
2025-11-30 17:15:31,24.0,1.89,45.3,2.131,13.69562359978092
2025-11-30 17:15:33,24.0,2.19,52.5,2.121,13.726560399724367
2025-11-30 17:15:35,24.0,1.98,47.5,2.133,13.754700776067034
2025-11-30 17:15:37,23.99,2.19,52.5,2.121,13.785628772404449
2025-11-30 17:15:39,23.98,1.89,45.3,2.119,13.81229050913121
2025-11-30 17:15:42,23.99,1.56,37.4,2.134,13.834460557195865
2025-11-30 17:15:44,23.58,10.56,249.0,2.122,13.981244392487728
2025-11-30 17:15:46,23.55,10.47,246.5,2.119,14.12631281845436
2025-11-30 17:15:48,23.55,10.08,237.3,2.126,14.266448378132438
2025-11-30 17:15:50,23.97,1.56,37.3,2.122,14.288439522147167
2025-11-30 17:15:52,23.95,2.25,53.8,2.12,14.320125252246845
2025-11-30 17:15:54,23.95,2.28,54.6,2.125,14.352360374490408
2025-11-30 17:15:56,23.97,1.65,39.5,2.12,14.375623069630716
2025-11-30 17:15:59,23.95,2.28,54.6,2.125,14.407852178441141
2025-11-30 17:16:01,23.96,2.22,53.1,2.13,14.439262787448023
2025-11-30 17:16:03,23.99,1.41,33.8,2.123,14.45919591924878
2025-11-30 17:16:05,23.99,1.68,40.3,2.133,14.483069960905432
2025-11-30 17:16:07,23.96,2.25,53.9,2.12,14.514805176801138
2025-11-30 17:16:09,23.98,2.19,52.5,2.119,14.545700816757135
2025-11-30 17:16:11,23.96,2.28,54.6,2.133,14.578050758328688
2025-11-30 17:16:13,23.95,2.19,52.4,2.119,14.60888752515447
2025-11-30 17:16:16,23.61,9.96,235.1,2.121,14.747390335612813
2025-11-30 17:16:18,23.58,10.71,252.5,2.13,14.896772782319108
2025-11-30 17:16:20,23.96,2.16,51.7,2.121,14.927239592148183
2025-11-30 17:16:22,23.98,2.19,52.5,2.122,14.958186242255884
2025-11-30 17:16:24,23.99,1.59,38.1,2.127,14.980698595517197
2025-11-30 17:16:26,23.99,1.71,41.0,2.12,15.004842753549402
2025-11-30 17:16:28,23.96,1.95,46.7,2.115,15.03227502940097
2025-11-30 17:16:30,23.97,2.19,52.4,2.119,15.063124386529115
2025-11-30 17:16:33,23.99,1.98,47.5,2.128,15.091201868878457
2025-11-30 17:16:35,23.96,2.28,54.6,2.117,15.123311804678691
2025-11-30 17:16:37,23.97,2.28,54.6,2.12,15.155458851642065
2025-11-30 17:16:39,23.96,1.89,45.2,2.131,15.18220934980444
2025-11-30 17:16:41,23.96,2.25,53.9,2.122,15.213980890519075
2025-11-30 17:16:43,23.98,1.71,41.0,2.119,15.238114610850797
2025-11-30 17:16:45,23.96,1.95,46.7,2.131,15.265752729256933
2025-11-30 17:16:47,23.99,1.89,45.3,2.122,15.292460646529978
2025-11-30 17:16:50,23.84,10.14,241.7,2.121,15.434870893193601
2025-11-30 17:16:52,23.55,10.2,240.2,2.128,15.57682683125468
2025-11-30 17:16:54,23.56,10.05,236.7,2.122,15.71635569760533
2025-11-30 17:16:56,23.96,2.28,54.6,2.12,15.748501840564925
2025-11-30 17:16:58,23.94,1.74,41.6,2.129,15.773106284644854
2025-11-30 17:17:00,23.97,1.92,46.0,2.123,15.80023175700504
2025-11-30 17:17:02,23.96,2.22,53.1,2.133,15.831687442739788
2025-11-30 17:17:04,23.96,1.65,39.5,2.12,15.854943508982641
2025-11-30 17:17:07,23.97,2.19,52.4,2.121,15.885819396667994
2025-11-30 17:17:09,24.0,1.38,33.1,2.13,15.905407602283674
2025-11-30 17:17:11,24.0,2.25,54.0,2.117,15.937169963810163
2025-11-30 17:17:13,24.01,1.86,44.6,2.123,15.963475008964522
2025-11-30 17:17:15,23.99,1.35,32.3,2.129,15.982573515435044
2025-11-30 17:17:17,24.01,1.32,31.6,2.118,16.001163538952653
2025-11-30 17:17:19,23.99,2.28,54.6,2.123,16.0333697836995
2025-11-30 17:17:21,23.51,10.86,255.3,2.128,16.184248529831553
2025-11-30 17:17:24,23.58,10.74,253.2,2.12,16.333368351936326
2025-11-30 17:17:26,23.97,2.22,53.2,2.122,16.364724273390227
2025-11-30 17:17:28,23.95,1.47,35.2,2.131,16.385556086142845
2025-11-30 17:17:30,23.97,2.28,54.6,2.121,16.417727678616828
2025-11-30 17:17:32,23.96,1.86,44.5,2.121,16.443946444690212
2025-11-30 17:17:34,23.96,2.25,53.9,2.126,16.475778212640005
2025-11-30 17:17:36,23.99,1.89,45.3,2.12,16.502455945902383
2025-11-30 17:17:38,23.97,2.04,48.8,2.12,16.531197687665603
2025-11-30 17:17:40,24.0,1.59,38.1,2.134,16.55378047025202
2025-11-30 17:17:43,24.0,1.47,35.2,2.123,16.57453833255501
2025-11-30 17:17:45,23.97,2.28,54.6,2.136,16.60693852227262
2025-11-30 17:17:47,23.98,2.25,53.9,2.122,16.638709263384325
2025-11-30 17:17:49,24.01,1.53,36.7,2.136,16.660484727130978
2025-11-30 17:17:51,24.0,2.07,49.6,2.12,16.689687773929684
2025-11-30 17:17:53,24.0,1.71,41.0,2.122,16.713855753487994
2025-11-30 17:17:55,23.56,5.85,137.8,2.13,16.795370130512435
2025-11-30 17:17:58,23.5,10.62,249.5,2.123,16.942506446381394
2025-11-30 17:18:00,23.5,10.86,255.2,2.118,17.09266618545186
2025-11-30 17:18:02,23.96,1.71,40.9,2.128,17.11684178502028
2025-11-30 17:18:04,23.97,2.28,54.6,2.124,17.14905845835472
2025-11-30 17:18:06,23.99,1.68,40.3,2.135,17.17295797259938
2025-11-30 17:18:08,23.98,2.16,51.7,2.124,17.20346362378198
2025-11-30 17:18:10,23.97,2.25,53.9,2.117,17.23515395482379
2025-11-30 17:18:12,24.0,2.04,48.9,2.126,17.264031680067358
2025-11-30 17:18:15,23.97,1.62,38.8,2.123,17.2869181073374
2025-11-30 17:18:17,23.98,2.28,54.6,2.137,17.31932584367856
2025-11-30 17:18:19,23.98,1.68,40.2,2.12,17.343003060089195
2025-11-30 17:18:21,24.0,1.47,35.2,2.124,17.363767605953726
2025-11-30 17:18:23,24.01,1.92,46.0,2.127,17.390948508646733
2025-11-30 17:18:25,24.0,1.56,37.4,2.122,17.412992066171416
