Voltage (V),Current (A),Power (W),Delta Time (s),Energy_step_Wh,Cumulative_Energy_Wh,Cumulative_time_s,power_smooth
23.98,1.59,38.1,2.121,0.022447250000000002,84.47675516666662,3869.277,81.49962299557197
23.98,2.1,50.3,2.131,0.02977480555555555,84.50652997222218,3871.408,81.56527498169922
23.98,1.74,41.7,2.116,0.02451033333333334,84.53104030555552,3873.524,80.00613629879732
24.0,2.1,50.4,2.12,0.029679999999999998,84.56072030555552,3875.644,80.07430273202225
24.0,2.19,52.5,2.134,0.031120833333333334,84.59184113888885,3877.778,80.2809800418123
23.98,1.59,38.1,2.122,0.022457833333333337,84.61429897222219,3879.8999999999996,80.47690429952485
23.98,2.28,54.6,2.118,0.032123,84.64642197222219,3882.0179999999996,80.79763522420217
24.0,2.19,52.5,2.126,0.031004166666666666,84.67742613888885,3884.144,81.0495535172336
23.98,2.22,53.2,2.126,0.03141755555555555,84.7088436944444,3886.27,81.18597675540087
23.86,10.05,239.7,2.118,0.14102349999999997,84.8498671944444,3888.388,81.3087032841553
23.87,10.47,249.9,2.125,0.14751041666666667,84.99737761111106,3890.513,81.40603949834895
23.62,10.86,256.5,2.12,0.15105,85.14842761111106,3892.633,81.5514257192115
23.99,1.5,35.9,2.119,0.02113113888888889,85.16955874999995,3894.752,81.50658198728074
23.98,2.01,48.1,2.131,0.028472527777777777,85.19803127777773,3896.883,81.6245012283653
23.99,1.68,40.3,2.119,0.02372102777777778,85.22175230555551,3899.002,81.68297305961926
23.98,2.28,54.6,2.12,0.03215333333333334,85.25390563888884,3901.122,81.72778128573631
23.98,1.65,39.5,2.131,0.023381805555555555,85.2772874444444,3903.2529999999997,81.77434603359886
23.98,2.04,48.9,2.12,0.02879666666666667,85.30608411111106,3905.3729999999996,81.73858144490285
23.98,1.59,38.1,2.121,0.022447250000000002,85.32853136111106,3907.4939999999997,81.69879535172834
23.96,2.28,54.6,2.13,0.032305,85.36083636111105,3909.624,81.62235159334365
23.97,2.28,54.6,2.119,0.03213816666666667,85.39297452777772,3911.743,81.6438132875215
23.99,2.25,53.9,2.117,0.031696194444444444,85.42467072222217,3913.86,81.80587841057829
23.98,2.1,50.3,2.134,0.02981672222222222,85.4544874444444,3915.994,82.08872441029995
23.97,2.28,54.6,2.12,0.03215333333333334,85.48664077777772,3918.114,82.21828660255687
23.98,1.98,47.4,2.119,0.027900166666666667,85.51454094444439,3920.233,82.4629669560191
23.97,1.5,35.9,2.13,0.021240833333333334,85.53578177777773,3922.3630000000003,82.79682919420094
23.85,10.59,252.5,2.116,0.1484138888888889,85.68419566666661,3924.4790000000003,82.97948222111792
23.86,10.2,243.3,2.119,0.14320908333333335,85.82740474999994,3926.5980000000004,83.0928284168419
23.96,10.11,242.2,2.133,0.14350349999999998,85.97090824999994,3928.731,83.26086246991008
24.0,2.28,54.7,2.121,0.03222741666666667,86.00313566666661,3930.8520000000003,83.36978011895981
23.99,1.98,47.5,2.117,0.02793263888888889,86.0310683055555,3932.9690000000005,83.4470671496578
23.98,1.77,42.4,2.134,0.025133777777777772,86.05620208333328,3935.1030000000005,81.9166469433385
23.99,2.19,52.5,2.116,0.030858333333333335,86.0870604166666,3937.2190000000005,80.51824710649406
23.98,2.28,54.6,2.122,0.032183666666666666,86.11924408333327,3939.3410000000003,79.20027831983484
23.99,1.5,35.9,2.132,0.021260777777777778,86.14050486111105,3941.4730000000004,80.88083192234632
23.98,2.25,53.9,2.115,0.03166625,86.17217111111106,3943.588,82.54412234697291
23.98,2.19,52.5,2.115,0.030843750000000003,86.20301486111106,3945.703,82.78156697767012
23.99,1.44,34.5,2.117,0.02028791666666667,86.22330277777772,3947.82,83.03008147871026
24.0,1.53,36.7,2.133,0.021744750000000004,86.24504752777771,3949.953,83.37140843552979
23.98,2.28,54.6,2.119,0.03213816666666667,86.27718569444438,3952.072,83.43793439670841
23.86,10.92,260.5,2.119,0.15333319444444446,86.43051888888883,3954.1910000000003,83.55391212373789
23.85,10.2,243.2,2.131,0.1439608888888889,86.57447977777771,3956.322,83.67554499214592
23.86,10.8,257.6,2.117,0.15148311111111112,86.72596288888882,3958.4390000000003,83.78855345775172
23.98,1.98,47.4,2.122,0.027939666666666665,86.75390255555548,3960.561,83.99537275385008
23.99,2.16,51.8,2.127,0.030605166666666662,86.78450772222214,3962.688,84.23937251147973
23.99,2.04,48.9,2.116,0.028742333333333335,86.81325005555547,3964.804,84.25768017360478
23.99,2.1,50.3,2.119,0.02960713888888889,86.84285719444436,3966.9230000000002,84.38813451870736
23.99,1.8,43.1,2.135,0.02556069444444444,86.86841788888881,3969.0580000000004,84.29910056872059
23.98,2.07,49.6,2.124,0.029264000000000002,86.89768188888881,3971.1820000000002,82.78308500823178
23.98,1.74,41.7,2.121,0.02456825,86.92225013888881,3973.3030000000003,81.32116353408526
24.0,1.44,34.5,2.125,0.020364583333333332,86.94261472222215,3975.4280000000003,82.13030526509229
23.98,1.5,35.9,2.122,0.02116105555555555,86.9637757777777,3977.55,83.67079733650871
23.98,2.28,54.6,2.119,0.03213816666666667,86.99591394444437,3979.6690000000003,85.38844937879647
23.98,2.13,51.0,2.128,0.03014666666666667,87.02606061111103,3981.7970000000005,85.48914094780999
23.98,2.19,52.5,2.118,0.0308875,87.05694811111104,3983.9150000000004,85.52514838740483
24.0,2.07,49.6,2.118,0.02918133333333333,87.08612944444437,3986.0330000000004,85.74119816057052
23.98,1.62,38.8,2.12,0.022848888888888887,87.10897833333325,3988.1530000000002,85.7389811347015
23.86,10.74,256.2,2.125,0.15122916666666666,87.26020749999992,3990.2780000000002,85.81033655159193
23.86,10.86,259.1,2.118,0.15243716666666668,87.4126446666666,3992.396,85.86162682399657
23.92,10.8,258.3,2.115,0.15175125000000003,87.5643959166666,3994.511,85.94176388899963
24.0,1.74,41.7,2.123,0.02459141666666667,87.58898733333326,3996.634,85.97484019620288
23.98,2.25,53.9,2.128,0.03186088888888889,87.62084822222215,3998.762,85.78362971397021
24.0,2.25,54.0,2.122,0.03183,87.65267822222215,4000.884,84.35061754630028
23.99,1.44,34.5,2.119,0.020307083333333337,87.67298530555549,4003.003,82.78398455042475
23.99,1.5,35.9,2.128,0.02122088888888889,87.69420619444438,4005.1310000000003,81.16970585601756
23.98,2.01,48.1,2.122,0.02835227777777778,87.72255847222216,4007.253,82.88904492323957
23.99,1.44,34.5,2.117,0.02028791666666667,87.74284638888882,4009.3700000000003,84.52964136918662
23.99,2.25,53.9,2.127,0.03184591666666666,87.77469230555549,4011.4970000000003,84.7046555474969
23.99,1.86,44.6,2.119,0.02625205555555556,87.80094436111105,4013.6160000000004,84.87059324273747
23.98,2.28,54.6,2.119,0.03213816666666667,87.83308252777772,4015.7350000000006,84.9578628013238
23.99,1.53,36.7,2.131,0.02172436111111111,87.85480688888883,4017.8660000000004,85.17535863280843
23.86,2.28,54.4,2.123,0.03208088888888889,87.88688777777772,4019.9890000000005,85.17169266677506
23.86,10.86,259.1,2.118,0.15243716666666668,88.03932494444439,4022.1070000000004,85.22260275726133
23.85,10.86,259.0,2.131,0.1533136111111111,88.1926385555555,4024.2380000000003,85.21416759564339
23.99,1.65,39.5,2.124,0.023305000000000003,88.2159435555555,4026.362,85.14529440829638
23.99,1.29,30.9,2.119,0.018188083333333334,88.23413163888883,4028.481,85.15299259336184
23.98,2.28,54.6,2.127,0.032259499999999997,88.26639113888882,4030.608,84.90776239856737
24.0,1.41,33.8,2.119,0.019895055555555558,88.28628619444437,4032.7270000000003,84.97589982860416
23.98,2.28,54.6,2.12,0.03215333333333334,88.3184395277777,4034.847,84.8260115370618
23.98,2.28,54.6,2.13,0.032305,88.35074452777769,4036.9770000000003,84.75753837203061
23.98,1.92,46.0,2.117,0.027050555555555557,88.37779508333325,4039.0940000000005,84.76915002931716
23.99,1.5,35.9,2.119,0.02113113888888889,88.39892622222214,4041.2130000000006,86.15412150089578
23.98,2.1,50.3,2.133,0.029802749999999996,88.42872897222215,4043.3460000000005,86.24781236533495
23.99,2.25,53.9,2.121,0.03175608333333333,88.46048505555548,4045.4670000000006,86.38967165073348
23.99,2.25,53.9,2.118,0.031711166666666665,88.49219622222215,4047.5850000000005,86.57734581303106
23.99,2.25,53.9,2.132,0.03192077777777778,88.52411699999993,4049.7170000000006,86.65468113311361
23.99,1.98,47.5,2.124,0.028025,88.55214199999993,4051.8410000000003,86.54523015792286
23.99,1.68,40.3,2.135,0.023900138888888884,88.57604213888882,4053.9760000000006,86.52778564545534
23.85,10.92,260.4,2.12,0.15334666666666666,88.72938880555549,4056.0960000000005,86.62427208471003
23.85,10.8,257.5,2.116,0.15135277777777778,88.88074158333326,4058.2120000000004,86.71469567534918
23.7,8.91,211.1,2.135,0.12519402777777777,89.00593561111104,4060.3470000000007,86.47020799911762
23.98,1.47,35.2,2.121,0.02073866666666667,89.02667427777772,4062.4680000000008,86.35414185854776
23.98,2.01,48.1,2.134,0.02851261111111111,89.05518688888883,4064.6020000000008,86.2939628663882
23.99,1.62,38.8,2.123,0.022881222222222223,89.07806811111105,4066.725000000001,86.22366331333276
23.99,2.13,51.0,2.121,0.0300475,89.10811561111105,4068.846000000001,84.52240187785452
23.98,2.25,53.9,2.126,0.03183094444444444,89.1399465555555,4070.972000000001,83.00457112420257
23.98,1.62,38.8,2.125,0.022902777777777775,89.16284933333327,4073.097000000001,84.59722234442535
23.98,2.28,54.6,2.133,0.0323505,89.19519983333328,4075.230000000001,86.23412208465426
23.99,2.04,48.9,2.12,0.02879666666666667,89.22399649999994,4077.350000000001,86.20123516642221
24.0,1.98,47.5,2.121,0.02798541666666667,89.25198191666661,4079.471000000001,86.07077786558072
23.98,2.01,48.1,2.128,0.028432444444444448,89.28041436111106,4081.599000000001,85.96572924182804
23.98,1.68,40.2,2.118,0.023651000000000002,89.30406536111106,4083.717000000001,85.7710016150165
23.99,10.05,241.0,2.118,0.14178833333333332,89.4458536944444,4085.835000000001,85.75845838271648
23.85,10.86,259.0,2.119,0.15245027777777778,89.59830397222217,4087.954000000001,85.53690380444299
23.85,10.86,259.0,2.127,0.1530258333333333,89.7513298055555,4090.081000000001,85.37160388376748
23.98,2.25,53.9,2.119,0.03172613888888889,89.78305594444438,4092.200000000001,85.23052380504123
23.99,1.65,39.5,2.121,0.023272083333333332,89.80632802777772,4094.3210000000013,84.91384564178148
23.98,1.83,43.8,2.13,0.025914999999999994,89.83224302777772,4096.451000000001,84.74856899754998
23.99,2.31,55.4,2.121,0.03263983333333333,89.86488286111106,4098.572000000001,83.10735247452459
24.0,1.92,46.0,2.136,0.027293333333333333,89.89217619444439,4100.708000000001,81.40960101595832
23.99,1.71,41.0,2.125,0.02420138888888889,89.91637758333327,4102.833000000001,82.77416499459103
24.0,1.98,47.5,2.116,0.027919444444444445,89.94429702777772,4104.949000000001,84.16452045544919
23.98,2.28,54.6,2.128,0.032274666666666674,89.97657169444439,4107.077000000001,85.65708780658008
23.99,1.92,46.0,2.121,0.027101666666666666,90.00367336111105,4109.198000000001,85.55406212748973
24.0,1.53,36.7,2.118,0.02159183333333333,90.02526519444439,4111.316000000002,85.56274202429015
23.98,1.74,41.7,2.117,0.024521916666666668,90.04978711111106,4113.433000000002,85.40123886109514
23.99,1.8,43.1,2.127,0.025464916666666667,90.07525202777772,4115.560000000002,85.46995539427942
23.98,2.19,52.5,2.117,0.030872916666666667,90.10612494444439,4117.677000000002,84.00823734886401
23.99,1.56,37.4,2.118,0.022003666666666664,90.12812861111105,4119.795000000003,82.66044349391794
23.85,10.92,260.4,2.118,0.15320199999999998,90.28133061111104,4121.913000000003,82.50548001391948
23.85,10.86,259.0,2.125,0.15288194444444445,90.43421255555549,4124.038000000003,82.44912349416896
23.87,10.47,249.9,2.115,0.14681625000000004,90.58102880555549,4126.153000000003,82.37127247153867
24.0,2.22,53.2,2.119,0.03131411111111112,90.6123429166666,4128.272000000003,82.26657181215016
23.98,2.19,52.5,2.115,0.030843750000000003,90.64318666666661,4130.387000000002,82.11257345480195
24.0,2.16,51.8,2.132,0.030677111111111113,90.67386377777773,4132.519000000002,81.96836129038442
23.99,1.59,38.1,2.12,0.022436666666666667,90.69630044444439,4134.639000000002,81.74755477268432
23.98,2.28,54.6,2.118,0.032123,90.72842344444439,4136.757000000002,81.41455801180443
23.99,1.71,41.0,2.134,0.02430388888888889,90.75272733333328,4138.891000000002,81.23679580912851
23.98,1.5,35.9,2.12,0.02114111111111111,90.77386844444439,4141.011000000002,81.11639171528222
23.98,2.19,52.5,2.119,0.030902083333333337,90.80477052777772,4143.130000000002,82.58359764420022
24.0,2.19,52.5,2.128,0.031033333333333333,90.83580386111106,4145.258000000002,82.66506892975084
23.85,10.8,257.5,2.121,0.15171041666666668,90.98751427777772,4147.379000000002,82.6705139180923
23.86,10.89,259.8,2.118,0.15284899999999998,91.14036327777772,4149.497000000002,82.61329831282532
23.86,10.74,256.2,2.132,0.15172733333333333,91.29209061111105,4151.629000000002,82.60703835337063
24.0,2.04,48.9,2.115,0.02872875,91.32081936111105,4153.7440000000015,82.59503967901955
23.98,2.28,54.6,2.115,0.0320775,91.35289686111105,4155.859000000001,82.41895770307836
24.0,2.04,48.9,2.118,0.028769499999999996,91.38166636111104,4157.977000000002,82.35254139981362
23.99,1.56,37.4,2.13,0.02212833333333333,91.40379469444437,4160.107000000002,82.25405776777197
24.0,1.62,38.8,2.119,0.02283811111111111,91.42663280555549,4162.2260000000015,81.99598566325977
23.98,2.28,54.6,2.121,0.0321685,91.45880130555548,4164.347000000002,81.72610065258745
23.98,2.31,55.3,2.129,0.032703805555555555,91.49150511111104,4166.4760000000015,81.56526112667308
24.0,2.01,48.2,2.117,0.028344277777777777,91.51984938888882,4168.593000000002,82.95834920510777
23.99,2.25,53.9,2.116,0.03168122222222222,91.55153061111103,4170.709000000002,84.27505626071634
23.99,1.74,41.7,2.116,0.02451033333333334,91.57604094444437,4172.825000000002,84.24980593734
24.0,1.41,33.8,2.13,0.01999833333333333,91.5960392777777,4174.955000000002,82.7625286199378
23.98,2.01,48.1,2.119,0.02831219444444445,91.62435147222214,4177.074000000001,81.36668231983818
24.0,1.71,41.0,2.119,0.024133055555555557,91.6484845277777,4179.193000000001,81.53777855537233
23.98,2.13,51.0,2.135,0.03024583333333333,91.67873036111104,4181.328000000001,81.76187259368407
23.86,10.89,259.8,2.119,0.15292116666666666,91.83165152777771,4183.447000000001,81.89673069420073
23.86,10.83,258.4,2.12,0.15216888888888888,91.9838204166666,4185.567000000001,81.94504220987045
23.85,2.25,53.6,2.13,0.03171333333333333,92.01553374999993,4187.697000000001,81.95069698178158
23.99,2.13,51.0,2.118,0.030005,92.04553874999993,4189.815000000001,81.82008132722756
23.98,1.38,33.0,2.12,0.019433333333333337,92.06497208333327,4191.935000000001,81.67641538336208
23.98,2.22,53.2,2.13,0.03147666666666667,92.09644874999994,4194.065000000001,81.65806360683366
23.98,2.13,51.0,2.118,0.030005,92.12645374999994,4196.183000000002,81.57898447468288
24.0,1.65,39.6,2.124,0.023364000000000003,92.14981774999994,4198.307000000002,81.49414453348726
23.98,2.28,54.6,2.13,0.032305,92.18212274999993,4200.437000000002,81.35849407326012
24.0,1.74,41.7,2.121,0.02456825,92.20669099999994,4202.558000000002,81.22726259050248
23.98,2.28,54.6,2.119,0.03213816666666667,92.2388291666666,4204.6770000000015,82.61529170009842
23.98,1.62,38.8,2.127,0.022924333333333328,92.26175349999994,4206.804000000002,84.16307624446708
23.98,1.44,34.5,2.12,0.020316666666666667,92.28207016666661,4208.924000000002,84.17451052047177
23.98,2.25,53.9,2.117,0.031696194444444444,92.31376636111106,4211.041000000002,82.78669178559329
23.99,10.08,241.8,2.134,0.14333366666666666,92.45710002777773,4213.175000000002,81.5117186551063
23.86,10.8,257.6,2.122,0.1518408888888889,92.60894091666661,4215.297000000002,81.79431046128104
23.84,10.86,258.9,2.12,0.1524633333333333,92.76140424999994,4217.417000000002,81.8638677544006
23.97,1.65,39.5,2.128,0.02334888888888889,92.78475313888883,4219.545000000002,81.8326436240436
23.99,1.92,46.0,2.117,0.027050555555555557,92.8118036944444,4221.662000000002,81.87725126632829
23.99,2.28,54.6,2.12,0.03215333333333334,92.84395702777772,4223.782000000002,81.86614079152213
24.0,1.83,43.9,2.131,0.025986361111111106,92.86994338888883,4225.913000000002,81.89666829116284
23.99,2.28,54.6,2.119,0.03213816666666667,92.9020815555555,4228.032000000002,81.82865108580653
24.0,1.62,38.8,2.121,0.022859666666666667,92.92494122222216,4230.153000000002,81.81160541335923
23.98,1.98,47.4,2.131,0.028058166666666662,92.95299938888883,4232.284000000002,81.63071145751269
23.99,1.62,38.8,2.118,0.02282733333333333,92.97582672222217,4234.402000000003,81.7032639117182
23.99,2.28,54.6,2.12,0.03215333333333334,93.00798005555549,4236.522000000003,83.20863755591282
23.99,2.28,54.6,2.13,0.032305,93.04028505555549,4238.652000000003,84.81793608887016
24.01,1.98,47.5,2.118,0.02794583333333333,93.06823088888882,4240.770000000003,84.70525940495787
24.0,2.25,54.0,2.123,0.031845000000000005,93.10007588888882,4242.893000000003,84.53173222195058
24.01,1.38,33.1,2.132,0.019602555555555557,93.11967844444438,4245.025000000002,83.06347467807225
23.99,2.25,53.9,2.121,0.03175608333333333,93.15143452777771,4247.1460000000025,81.4459735632031
23.87,10.53,251.3,2.119,0.14791797222222225,93.29935249999993,4249.265000000002,80.56390141287638
23.86,10.23,244.0,2.129,0.1442988888888889,93.44365138888881,4251.394000000002,80.67865406001779
23.88,3.21,76.6,2.116,0.04502377777777778,93.48867516666658,4253.510000000002,80.65657816329276
24.0,2.31,55.4,2.119,0.03260905555555556,93.52128422222214,4255.629000000002,80.5945329175803
23.99,1.65,39.5,2.143,0.02351347222222222,93.54479769444436,4257.772000000002,80.54777043078408
24.0,1.71,41.0,2.116,0.02409888888888889,93.56889658333324,4259.888000000002,80.56738966510733
23.99,2.16,51.8,2.118,0.030475666666666665,93.5993722499999,4262.006000000002,80.55632899450185
24.0,2.28,54.7,2.128,0.03233377777777778,93.63170602777768,4264.134000000002,80.58766370644112
23.99,1.56,37.4,2.122,0.02204522222222222,93.6537512499999,4266.256000000002,80.41615008362506
23.99,1.65,39.5,2.117,0.023228194444444444,93.67697944444434,4268.373000000002,80.34754841784441
23.99,1.53,36.7,2.127,0.021683583333333336,93.69866302777767,4270.500000000003,81.77469318513478
24.01,2.22,53.3,2.121,0.03140258333333333,93.730065611111,4272.621000000003,83.27470792688396
24.01,1.5,36.0,2.119,0.02119,93.751255611111,4274.7400000000025,82.9095939960797
24.0,1.77,42.4,2.132,0.02511022222222222,93.77636583333323,4276.872000000002,81.37189809062652
23.93,1.68,40.2,2.118,0.023651000000000002,93.80001683333323,4278.9900000000025,79.95384114905401
23.86,10.86,259.1,2.119,0.15250913888888892,93.95252597222212,4281.109000000002,79.96623426676372
23.87,10.2,243.4,2.135,0.14434972222222223,94.09687569444434,4283.244000000002,80.14864762020117
24.0,1.56,37.4,2.115,0.0219725,94.11884819444434,4285.359000000002,80.23044411092631
23.99,1.62,38.8,2.119,0.02283811111111111,94.14168630555545,4287.478000000002,80.1627692170835
23.99,2.22,53.2,2.118,0.03129933333333333,94.17298563888879,4289.596000000002,80.19874222231995
23.99,2.01,48.2,2.128,0.028491555555555558,94.20147719444435,4291.724000000002,80.27746419036924
24.0,2.25,54.0,2.12,0.0318,94.23327719444436,4293.844000000002,80.20072312159614
24.0,2.28,54.7,2.119,0.03219702777777778,94.26547422222214,4295.963000000002,80.10775161011618
24.0,1.62,38.8,2.131,0.02296744444444444,94.28844166666659,4298.094000000002,80.05506142586643
23.99,2.28,54.6,2.116,0.032092666666666665,94.32053433333326,4300.210000000002,81.37805711159716
23.99,2.19,52.5,2.122,0.030945833333333332,94.35148016666659,4302.332000000002,83.03291917280531
24.01,2.01,48.2,2.13,0.028518333333333333,94.37999849999993,4304.462000000002,84.70799712118405
23.99,2.25,53.9,2.121,0.03175608333333333,94.41175458333326,4306.583000000002,84.73816708725589
23.99,1.95,46.7,2.119,0.027488138888888895,94.43924272222215,4308.702000000002,84.63265197400854
23.86,10.23,244.0,2.128,0.14423111111111112,94.58347383333326,4310.830000000002,83.04593251538026
23.86,10.86,259.1,2.12,0.1525811111111111,94.73605494444438,4312.950000000002,81.66754184871581
23.99,1.74,41.7,2.118,0.0245335,94.76058844444438,4315.068000000002,81.79415606086931
24.0,2.28,54.7,2.119,0.03219702777777778,94.79278547222216,4317.187000000002,81.80444676148656
24.01,2.28,54.7,2.124,0.032273,94.82505847222217,4319.3110000000015,81.81389603712732
23.99,2.07,49.6,2.12,0.029208888888888892,94.85426736111106,4321.431000000001,81.81529096116297
23.99,1.8,43.1,2.119,0.025369138888888892,94.87963649999995,4323.550000000001,81.81311790191039
23.99,2.28,54.6,2.142,0.032487,94.91212349999995,4325.692000000001,81.63734528099374
23.99,1.44,34.5,2.119,0.020307083333333337,94.93243058333329,4327.811000000001,81.51261317254311
23.9,9.42,225.1,2.12,0.1325588888888889,95.06498947222218,4329.9310000000005,81.33321555952382
23.9,9.39,224.4,2.135,0.13308166666666665,95.19807113888885,4332.066000000001,81.18380439813629
23.99,2.28,54.6,2.129,0.03228983333333334,95.23036097222219,4334.195000000001,81.03770820878565
23.99,2.28,54.6,2.118,0.032123,95.26248397222219,4336.313000000001,82.42631010363718
23.98,2.28,54.6,2.118,0.032123,95.29460697222218,4338.431000000001,83.96944290609648
23.97,2.28,54.6,2.134,0.03236566666666667,95.32697263888885,4340.565000000001,84.62970122289981
23.98,2.28,54.6,2.118,0.032123,95.35909563888885,4342.683000000002,83.19342603030448
23.98,2.28,54.6,2.123,0.032198833333333336,95.39129447222219,4344.806000000001,81.74564259433804
23.98,2.28,54.6,2.128,0.032274666666666674,95.42356913888885,4346.934000000001,81.87218136125558
23.98,2.28,54.6,2.122,0.032183666666666666,95.45575280555552,4349.056000000001,81.83273569531089
23.67,10.86,257.0,2.136,0.15248666666666666,95.60823947222218,4351.192000000002,81.97082087157838
23.66,10.86,256.9,2.122,0.15142827777777773,95.75966774999996,4353.314000000002,81.95350633772979
23.99,2.28,54.6,2.115,0.0320775,95.79174524999996,4355.429000000002,81.91050299663637
23.99,2.28,54.6,2.118,0.032123,95.82386824999996,4357.547000000002,81.9717241823385
23.99,2.28,54.6,2.125,0.03222916666666667,95.85609741666663,4359.672000000002,81.95909054137431
23.98,2.28,54.6,2.119,0.03213816666666667,95.8882355833333,4361.791000000002,83.42654770810033
24.0,2.28,54.7,2.118,0.03218183333333333,95.92041741666664,4363.909000000002,84.97192000004445
24.0,2.28,54.7,2.117,0.03216663888888889,95.95258405555553,4366.026000000003,86.67225252067419
24.0,2.28,54.7,2.127,0.03231858333333333,95.98490263888887,4368.153000000003,86.71040009997947
24.0,2.28,54.7,2.121,0.03222741666666667,96.01713005555554,4370.274000000003,86.83962825679188
24.0,2.28,54.7,2.121,0.03222741666666667,96.04935747222221,4372.395000000003,86.94445346362902
24.0,2.28,54.7,2.127,0.03231858333333333,96.08167605555555,4374.522000000004,86.8198101381862
24.0,2.28,54.7,2.121,0.03222741666666667,96.11390347222222,4376.643000000004,85.27027587027148
24.0,2.28,54.7,2.12,0.032212222222222225,96.14611569444445,4378.763000000004,83.81047898125934
24.0,2.28,54.7,2.13,0.032364166666666666,96.17847986111111,4380.893000000004,82.47446522377138
24.0,2.28,54.7,2.121,0.03222741666666667,96.21070727777779,4383.014000000004,82.60955183985313
23.98,10.89,261.1,2.12,0.1537588888888889,96.36446616666667,4385.134000000004,82.81503155812707
23.87,10.86,259.2,2.132,0.153504,96.51797016666667,4387.266000000003,82.8071486393792
23.87,10.83,258.5,2.123,0.15244319444444446,96.67041336111112,4389.389000000003,82.71727599847446
24.0,1.98,47.5,2.118,0.02794583333333333,96.69835919444445,4391.507000000003,82.7083776356213
23.99,1.59,38.1,2.128,0.022521333333333334,96.72088052777778,4393.635000000003,82.7260786323334
24.01,1.62,38.8,2.118,0.02282733333333333,96.74370786111112,4395.753000000003,82.68868310384907
24.0,2.22,53.2,2.118,0.03129933333333333,96.77500719444446,4397.871000000004,84.22556171054467
24.0,1.98,47.5,2.131,0.02811736111111111,96.80312455555557,4400.002000000004,85.81203329351789
24.0,2.28,54.7,2.12,0.032212222222222225,96.8353367777778,4402.122000000004,85.96554657716293
24.0,2.25,54.0,2.118,0.03177,96.86710677777779,4404.240000000004,86.02703418578176
24.0,2.19,52.5,2.132,0.03109166666666667,96.89819844444446,4406.372000000004,85.88523686006029
24.0,2.25,54.0,2.127,0.031904999999999996,96.93010344444446,4408.499000000004,84.47536901484078
24.0,2.22,53.2,2.134,0.03153577777777778,96.96163922222223,4410.633000000004,83.00473520465931
24.0,2.25,54.0,2.12,0.0318,96.99343922222224,4412.753000000004,82.9995061699925
24.0,1.62,38.8,2.136,0.023021333333333335,97.01646055555557,4414.889000000005,83.0705085977626
24.0,2.25,54.0,2.121,0.031815,97.04827555555556,4417.010000000005,83.0169820502393
24.02,1.77,42.5,2.117,0.02499236111111111,97.07326791666668,4419.127000000005,83.10884272114039
23.86,10.89,259.8,2.118,0.15284899999999998,97.22611691666668,4421.245000000005,83.0082703053521
23.71,10.23,242.5,2.126,0.1432097222222222,97.36932663888891,4423.371000000006,82.92417535815073
23.69,10.38,245.9,2.119,0.14473947222222225,97.51406611111113,4425.490000000005,82.85539956240106
23.97,1.62,38.8,2.117,0.02281655555555555,97.53688266666668,4427.607000000005,84.21753189157258
23.96,1.83,43.8,2.119,0.025781166666666668,97.56266383333335,4429.726000000005,85.84300644469398
23.97,2.28,54.6,2.127,0.032259499999999997,97.59492333333334,4431.8530000000055,87.41238399194188
23.96,2.22,53.1,2.119,0.031255250000000005,97.62617858333334,4433.972000000005,87.36087041346198
23.98,1.8,43.1,2.116,0.025333222222222222,97.65151180555556,4436.088000000005,87.33945187307238
23.99,2.22,53.2,2.116,0.03126977777777778,97.68278158333334,4438.204000000005,87.47622924570878
23.98,2.25,53.9,2.131,0.031905805555555555,97.71468738888889,4440.3350000000055,87.3902009496811
23.98,2.25,53.9,2.12,0.03174111111111111,97.74642850000001,4442.455000000005,85.88582468263766
23.98,2.28,54.6,2.119,0.03213816666666667,97.77856666666668,4444.574000000005,84.29907840067871
23.98,1.44,34.5,2.13,0.0204125,97.79897916666668,4446.704000000005,82.82754113195016
23.97,2.04,48.8,2.117,0.028697111111111107,97.8276762777778,4448.821000000005,82.87788331415011
23.99,1.74,41.7,2.119,0.02454508333333334,97.85222136111113,4450.940000000005,82.97276641282858
23.99,2.28,54.6,2.132,0.032335333333333334,97.88455669444447,4453.072000000005,83.12912459518232
24.01,2.1,50.4,2.12,0.029679999999999998,97.91423669444447,4455.192000000005,83.23240328552406
23.65,10.53,249.0,2.118,0.146495,98.06073169444447,4457.310000000005,83.24509367667547
23.59,10.8,254.7,2.131,0.15076825,98.21149994444447,4459.441000000005,83.08646482179135
23.95,7.59,181.7,2.12,0.10700111111111112,98.31850105555559,4461.561000000005,83.06280742001152
23.99,2.01,48.2,2.121,0.028397833333333334,98.34689888888892,4463.682000000005,84.51583529743382
23.99,2.28,54.6,2.131,0.032320166666666664,98.37921905555558,4465.813000000006,86.07569499589812
23.99,1.92,46.0,2.119,0.027076111111111113,98.4062951666667,4467.932000000005,86.28871661454221
23.99,2.28,54.6,2.118,0.032123,98.4384181666667,4470.050000000006,86.32247122688044
23.99,1.92,46.0,2.131,0.027229444444444445,98.46564761111114,4472.181000000006,86.21499069503945
23.99,1.95,46.7,2.119,0.027488138888888895,98.49313575000002,4474.300000000006,84.60926535486024
23.99,1.56,37.4,2.118,0.022003666666666664,98.51513941666668,4476.418000000006,83.13170166699827
23.99,2.28,54.6,2.136,0.032396,98.54753541666669,4478.554000000006,83.28155363989873
